mora,atraso,vivienda,edad,dias_lab,exp_sf,nivel_ahorro,ingreso,linea_sf,deuda_sf,score,zona,clasif_sbs,nivel_educ
1,0,FAMILIAR,30,6943,83,12,8500,995.39,1440.71,200,Lima,3,UNIVERSITARIA
1,2,FAMILIAR,27,3909,0,12,781.4,0,0,171,Ancash,0,SECUNDARIA
1,1,FAMILIAR,45,12453,43,12,4000,8278.81,11269.6,197,Lima,0,TECNICA
0,0,PROPIA,38,3809,68,12,7501.04,59440,3727.82,221,Lima,1,UNIVERSITARIA
0,0,PROPIA,49,8404,9,10,2000,16842.18,3229.93,235,Lima,0,TECNICA
1,0,FAMILIAR,25,4509,10,12,1300,759.49,0,175,Lima,0,TECNICA
0,0,PROPIA,64,6121,94,12,2200,2584.41,0,261,Lima,1,SECUNDARIA
0,3,PROPIA,37,5452,75,12,14672,9677.64,5766.28,218,Lima,1,UNIVERSITARIA
0,2,FAMILIAR,31,4119,18,12,1131.14,0,1644.75,175,Ancash,3,TECNICA
1,1,PROPIA,34,4721,98,12,7248.19,6155.08,57094.38,221,Lima,1,UNIVERSITARIA
1,1,PROPIA,56,4782,87,10,19383,121543.4,57094.38,231,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,27,4325,0,12,800,630,5192.37,175,Lambayeque,0,TECNICA
0,1,FAMILIAR,28,4174,28,12,1760,16203.11,6143.87,207,Callao,0,UNIVERSITARIA
0,0,PROPIA,43,6456,41,12,8750,5817.84,4955.85,224,Junin,0,UNIVERSITARIA
1,0,FAMILIAR,33,5117,0,12,900,0,2997.62,163,Junin,1,TECNICA
1,0,FAMILIAR,25,4113,0,12,946.95,0,2348.36,164,Lima,0,UNIVERSITARIA
0,0,PROPIA,46,9500,15,12,16000,121543.4,28707.3,217,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,26,4591,36,12,1470.56,0,1336.03,160,Lima,0,SECUNDARIA
1,0,FAMILIAR,62,4690,0,0,10000,15420,10315.96,199,Arequipa,1,UNIVERSITARIA
1,0,FAMILIAR,40,6031,12,12,3000,9575.42,6918.21,205,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,41,5391,35,0,2500,29677.13,2159.99,185,Arequipa,0,UNIVERSITARIA
1,0,FAMILIAR,45,4721,0,12,2200,945,4179.14,197,Lambayeque,4,TECNICA
0,2,FAMILIAR,37,7704,0,12,1241.97,1917,8702.61,177,Tumbes,0,TECNICA
1,0,FAMILIAR,28,3983,0,11,1000,0,3957.83,175,La Libertad,1,TECNICA
1,0,PROPIA,35,4386,82,12,5255,16874.48,7657.37,240,Lima,3,UNIVERSITARIA
0,15,FAMILIAR,23,3637,0,12,1473.77,4040,3450.82,180,Lima,1,TECNICA
1,0,FAMILIAR,44,9318,79,12,7500,4633.02,0,189,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,29,4995,54,12,2100,20300,1166.44,228,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,24,3596,0,12,712.8,0,2720.43,169,Loreto,0,TECNICA
1,0,FAMILIAR,24,3836,0,2,1674,2752.52,906.74,161,Piura,1,TECNICA
0,14,FAMILIAR,34,4995,11,3,3800,9100,0,182,Lambayeque,1,UNIVERSITARIA
1,25,PROPIA,40,4052,11,12,1145.77,1500,301.28,196,Junin,1,TECNICA
1,2,PROPIA,25,4766,0,12,960.32,0,1849.43,188,Lima,0,TECNICA
1,0,FAMILIAR,60,6456,47,12,30000,71563.76,13734.46,211,Lima,0,SIN EDUCACION
1,2,FAMILIAR,31,3868,0,12,838.64,2835.67,867.57,194,Lima,1,TECNICA
1,0,ALQUILADA,27,4205,8,12,3500,0,645.13,200,Cajamarca,0,UNIVERSITARIA
0,2,FAMILIAR,32,4843,0,12,961.34,900,2108.34,175,Lima,1,TECNICA
1,0,FAMILIAR,26,4856,0,12,1470.37,2763.6,756.46,169,Callao,2,TECNICA
1,0,FAMILIAR,25,3809,0,12,1800,1050,0,193,Lima,0,TECNICA
1,0,PROPIA,51,6456,88,0,10500,9505.88,3485.95,218,La Libertad,0,UNIVERSITARIA
0,0,FAMILIAR,40,5847,22,0,750,547.47,0,203,Callao,0,TECNICA
1,1,FAMILIAR,28,4174,0,12,850,805,2421.3,175,Lambayeque,1,TECNICA
0,0,FAMILIAR,28,4113,6,12,1400,2500,1810.82,185,Lima,0,UNIVERSITARIA
0,0,PROPIA,39,7551,0,12,4382,134.29,966.51,214,Arequipa,0,UNIVERSITARIA
0,0,PROPIA,62,6365,42,12,10000,825.17,0,237,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,31,4356,47,0,2800,13542.7,1676.46,180,Arequipa,0,UNIVERSITARIA
0,0,FAMILIAR,24,4570,0,12,1084.18,0,4420.64,182,Ica,0,TECNICA
1,0,FAMILIAR,32,3718,19,12,3508.25,9000,24438.84,200,Arequipa,0,UNIVERSITARIA
0,0,FAMILIAR,35,4478,17,12,6300,31911.2,0,202,Lima,1,UNIVERSITARIA
1,9,FAMILIAR,59,15771,26,12,3737.54,0,449.76,204,Ancash,0,TECNICA
1,25,FAMILIAR,28,5148,25,11,900,3010,729.96,175,Callao,1,TECNICA
1,6,FAMILIAR,29,4144,0,1,1200,5047.96,3129.93,163,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,54,8588,0,10,2340,400.1,0,212,Lima,1,UNIVERSITARIA
1,6,PROPIA,32,4021,0,9,5500,3581,4393.66,219,Cajamarca,0,UNIVERSITARIA
1,0,FAMILIAR,32,8070,8,12,2000,6336,12138.97,180,Ancash,0,TECNICA
0,0,PROPIA,52,4144,120,12,11749,46060,10126.05,224,Lima,2,UNIVERSITARIA
1,0,PROPIA,30,4083,0,12,12000,2500,57094.38,207,La Libertad,2,UNIVERSITARIA
0,0,FAMILIAR,33,5421,0,12,800,2230,3894.59,187,Lima,1,TECNICA
1,2,FAMILIAR,32,5391,0,12,1105.86,0,4637.73,175,Lima,1,TECNICA
1,2,FAMILIAR,39,4294,0,12,822.58,2101,3736.9,173,Ucayali,0,TECNICA
1,0,FAMILIAR,31,4478,17,12,900,4830,471.59,183,La Libertad,1,UNIVERSITARIA
1,0,PROPIA,32,5360,40,12,4840,8573.02,3857.12,219,Lima,3,UNIVERSITARIA
0,0,ALQUILADA,29,4904,31,12,4595.7,2000,223.01,220,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,32,4083,0,12,3800,15052.27,6683.58,195,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,48,6456,90,12,30000,121543.4,10073.78,197,Lima,0,SIN EDUCACION
0,1,FAMILIAR,59,4356,40,12,4000,6154.43,0,212,Lima,0,UNIVERSITARIA
0,0,PROPIA,37,7917,22,12,2600,11930,48854.87,214,Arequipa,0,UNIVERSITARIA
1,2,PROPIA,44,7612,0,12,1600,0,2050.82,204,Lima,0,TECNICA
1,1,FAMILIAR,41,3808,0,12,2790.75,500,2599.13,185,Arequipa,0,TECNICA
0,0,FAMILIAR,37,5666,22,12,1600,3371.61,0,190,Arequipa,1,UNIVERSITARIA
0,0,FAMILIAR,48,4629,63,12,1000,73588.8,17287.34,195,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,28,4813,17,4,2500,5473,451.03,192,La Libertad,0,UNIVERSITARIA
1,1,PROPIA,24,3693,0,10,608.58,0,810.68,192,Ica,0,SECUNDARIA
0,27,FAMILIAR,44,10077,97,12,2034,11362.32,2640.59,178,Lima,0,TECNICA
1,0,PROPIA,39,4721,24,12,24000,8375.66,794.41,221,Ancash,0,UNIVERSITARIA
1,0,ALQUILADA,51,3840,7,0,1200,14046.13,183.93,166,Lima,0,TECNICA
1,0,FAMILIAR,25,4113,0,12,946.95,0,2348.36,164,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,41,4721,0,10,900,0,2022.12,189,Lima,1,TECNICA
1,0,PROPIA,29,4386,10,12,1200,2896.69,0,194,Lima,0,TECNICA
1,0,PROPIA,41,7005,64,12,2500,1518.48,8.71,224,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,34,3779,13,12,13000,41463.48,57094.38,213,Lima,0,TECNICA
0,0,FAMILIAR,35,6974,29,12,4700,39163.95,0,202,Lima,1,UNIVERSITARIA
1,27,PROPIA,31,5666,20,12,4342,4252.37,0,230,Lima,1,TECNICA
1,0,PROPIA,39,6059,38,6,6545,30356.8,0,221,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,25,4751,0,12,1600,1092,6571.91,196,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,21,4113,0,12,5000,0,9.73,178,Lima,0,SECUNDARIA
1,0,FAMILIAR,29,5970,19,12,457.02,5238.52,2149.9,175,Piura,1,TECNICA
1,1,PROPIA,25,4509,0,12,803.48,0,1823.41,175,Callao,0,TECNICA
1,22,FAMILIAR,33,5391,47,12,2817,9300,131.8,219,San Martin,0,UNIVERSITARIA
1,0,FAMILIAR,30,4904,0,12,3500,0,4854.12,190,Junin,0,UNIVERSITARIA
1,0,FAMILIAR,34,3779,13,12,13000,41463.48,57094.38,213,Lima,0,TECNICA
0,0,FAMILIAR,39,8953,92,12,6500,9045.68,5428.86,221,Lima,0,UNIVERSITARIA
1,0,PROPIA,33,4356,15,1,1424,1290.72,638.27,204,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,30,3626,59,11,2000,1575,0,178,Lima,1,TECNICA
1,22,FAMILIAR,28,4935,15,7,1950,2186.89,6165.65,200,Arequipa,0,UNIVERSITARIA
0,0,PROPIA,40,10473,78,12,4000,3800,0,242,Lima,0,TECNICA
1,0,PROPIA,41,4598,17,12,6606.63,21766.6,31066.54,217,Cajamarca,0,UNIVERSITARIA
0,0,FAMILIAR,28,3809,0,12,7840,9719.35,0,219,Lima,3,UNIVERSITARIA
0,30,FAMILIAR,48,9347,32,12,2820,2000,0,185,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,54,8588,0,10,2340,400.1,0,212,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,59,3164,8,0,2700,5000,722.75,199,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,46,6090,10,12,2500,5750,6536.41,197,Lima,1,TECNICA
1,0,PROPIA,53,8343,108,12,23163.6,111711.6,0,224,Lima,1,UNIVERSITARIA
0,0,FAMILIAR,28,3991,21,12,3500,6000,311.59,219,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,47,3868,0,12,4000,12000,0,198,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,31,6396,46,12,2600,2252.88,1333.57,200,Lima,0,TECNICA
1,2,FAMILIAR,45,4052,0,12,1229.94,0,3728.26,188,Lima,0,UNIVERSITARIA
1,25,FAMILIAR,28,5209,26,0,2000,700.52,0,187,Lambayeque,1,UNIVERSITARIA
1,0,FAMILIAR,32,3930,7,0,4228,39728.29,21438.98,194,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,50,6456,0,12,2100,4130.68,0,209,La Libertad,1,TECNICA
1,6,PROPIA,41,5847,0,12,1300,0,2072.56,197,La Libertad,0,TECNICA
1,0,FAMILIAR,36,3748,8,12,1000,7441.33,411.9,177,Lima,0,TECNICA
1,0,FAMILIAR,39,7520,63,12,2400,7430.76,0,197,Lima,0,UNIVERSITARIA
0,1,FAMILIAR,26,4945,16,12,4380.68,6485,1849.47,186,Arequipa,1,TECNICA
1,2,FAMILIAR,30,3351,11,12,794.45,900,2167.62,175,Lima,0,TECNICA
0,1,FAMILIAR,32,4083,0,12,1874.7,8445,5747.96,188,La Libertad,0,UNIVERSITARIA
1,2,PROPIA,21,3483,0,12,886.81,0,686.42,175,Lima,0,TECNICA
0,0,FAMILIAR,38,4478,29,12,13400,26100,0,195,Lima,0,UNIVERSITARIA
1,28,PROPIA,41,3687,17,4,14500,33704.03,30779.43,224,Cajamarca,1,UNIVERSITARIA
1,2,PROPIA,27,4083,12,12,868.7,6806.43,4663.29,188,Lima,1,TECNICA
1,0,PROPIA,40,5666,100,1,5555,11728.71,34679.28,204,Junin,0,UNIVERSITARIA
1,0,PROPIA,38,6456,0,11,2100,0,7981.79,233,La Libertad,0,UNIVERSITARIA
1,1,FAMILIAR,51,4021,36,7,2550,6113.5,11052,205,Cajamarca,0,UNIVERSITARIA
1,0,FAMILIAR,38,4052,7,12,806,4016.8,542.58,157,Lima,1,TECNICA
1,2,FAMILIAR,43,6762,58,0,15269.05,4002.63,0,185,Lima,2,UNIVERSITARIA
1,0,FAMILIAR,24,5360,9,12,2500,2612.18,2424.18,195,Cuzco,1,UNIVERSITARIA
0,0,FAMILIAR,32,6456,20,12,2100,537.42,179.19,172,La Libertad,0,TECNICA
1,0,PROPIA,47,6396,61,12,18200,58130.84,57094.38,204,Lima,0,UNIVERSITARIA
1,0,PROPIA,30,3321,80,12,19630,40943.74,57094.38,214,Lima,1,UNIVERSITARIA
1,1,FAMILIAR,22,3960,0,12,1056.31,900,4388.17,154,Lima,0,TECNICA
1,0,FAMILIAR,26,6031,0,12,1650,0,1350.99,202,Lima,0,TECNICA
1,1,ALQUILADA,30,6234,0,12,824.93,1755,1434.9,176,Piura,0,TECNICA
0,0,PROPIA,52,4144,120,12,11749,46060,10126.05,224,Lima,2,UNIVERSITARIA
1,25,FAMILIAR,41,7948,84,12,2100,14483.96,249.96,177,Lima,1,TECNICA
1,0,FAMILIAR,32,7735,42,12,3600,1576.22,497.51,214,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,41,6548,18,12,3089,855.12,2305.12,212,Lima,0,TECNICA
1,0,FAMILIAR,45,4113,9,12,2227.3,1430,1712.07,197,Callao,0,TECNICA
1,0,FAMILIAR,27,3413,20,12,4000,12030,3257.94,179,Lima,0,TECNICA
0,0,FAMILIAR,44,8404,104,12,5300,38163.42,30523.82,224,Lima,1,UNIVERSITARIA
0,0,FAMILIAR,30,4935,23,12,8000,18725,9196.92,219,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,28,4448,16,12,1652.94,10044.59,0,188,Callao,0,UNIVERSITARIA
0,0,FAMILIAR,46,3321,95,0,22700,0,0,200,Lima,0,UNIVERSITARIA
0,0,PROPIA,54,7186,0,12,1800,0,3301.49,202,Lima,0,SECUNDARIA
1,20,PROPIA,27,4456,0,12,771.19,1121.9,2650.52,189,Loreto,0,UNIVERSITARIA
1,0,PROPIA,38,4052,5,10,1055.69,3920,389.57,218,Callao,3,UNIVERSITARIA
1,0,FAMILIAR,32,6640,0,12,2000,3974.52,1792.02,220,Lima,1,TECNICA
0,11,PROPIA,49,10169,89,12,23796,0,25139.63,217,Lima,0,UNIVERSITARIA
0,2,PROPIA,27,5345,0,12,1322.93,0,3135.28,193,Cajamarca,0,UNIVERSITARIA
1,2,PROPIA,31,6212,0,12,2300,1840,3633.54,211,La Libertad,0,TECNICA
1,0,FAMILIAR,26,4807,11,12,897.14,2756.5,598.76,169,Lima,0,TECNICA
1,0,PROPIA,27,4629,0,12,2800,0,57094.38,205,La Libertad,0,TECNICA
0,0,FAMILIAR,41,4904,0,12,1500,0,0,190,Lima,0,UNIVERSITARIA
1,22,FAMILIAR,28,4935,15,7,1950,2186.89,6165.65,200,Arequipa,0,UNIVERSITARIA
0,0,FAMILIAR,41,7643,13,12,6205,260,0,205,Lima,0,UNIVERSITARIA
1,2,FAMILIAR,37,4721,26,12,5600,10712.32,1236.18,202,Lima,1,UNIVERSITARIA
0,0,FAMILIAR,45,5939,81,12,7164.41,2087.14,187.34,187,Junin,2,UNIVERSITARIA
1,0,FAMILIAR,24,3991,0,12,1400,0,1424.66,179,Callao,0,UNIVERSITARIA
1,0,FAMILIAR,21,4021,0,12,682.51,0,1679,156,Junin,0,TECNICA
1,0,FAMILIAR,34,4782,15,12,1591.92,5784.72,0,211,Lima,0,UNIVERSITARIA
1,0,PROPIA,38,6670,89,12,6500,1579.16,0,216,Lima,0,UNIVERSITARIA
1,0,ALQUILADA,25,3899,0,12,799.07,0,3110.84,170,Lima,0,TECNICA
1,0,PROPIA,32,4448,0,9,4000,1000,19898.83,216,La Libertad,0,TECNICA
1,0,PROPIA,31,6090,0,2,2100,31770,936.07,233,Tumbes,0,UNIVERSITARIA
0,0,PROPIA,38,4325,78,12,28400,121543.4,28954.03,221,Lima,0,UNIVERSITARIA
1,0,ALQUILADA,42,4392,0,12,755.24,3725,11166.9,186,Lima,0,TECNICA
1,0,FAMILIAR,26,3269,5,10,881.31,800,1050.32,169,Lima,0,TECNICA
1,0,FAMILIAR,36,6031,53,12,5600,12170.86,6766.15,190,La Libertad,0,UNIVERSITARIA
0,2,FAMILIAR,27,5909,20,12,2561.45,5754.89,0,187,Lima,2,UNIVERSITARIA
0,0,FAMILIAR,25,5482,0,12,900,2640,1871.94,172,Lima,1,UNIVERSITARIA
0,1,FAMILIAR,38,4233,0,12,1097.38,1200,4562.13,179,Lima,1,TECNICA
1,0,PROPIA,57,15587,90,12,5300,59863.12,28231.2,228,Lima,1,TECNICA
1,0,FAMILIAR,38,4782,0,12,1770.89,594.72,1938.92,184,San Martin,0,UNIVERSITARIA
0,8,PROPIA,64,20700,123,0,23300,69814.12,7713.08,218,Junin,1,UNIVERSITARIA
1,0,PROPIA,27,4264,41,12,3000,604.97,35860.99,228,Lima,0,UNIVERSITARIA
1,0,PROPIA,53,6578,33,12,11160,7778.01,1649.45,196,Lima,1,UNIVERSITARIA
0,1,PROPIA,24,3899,20,12,2100,2080,2426.15,228,Lima,2,UNIVERSITARIA
1,0,FAMILIAR,35,3930,0,12,1061.62,1243.38,200,177,Piura,0,TECNICA
0,0,FAMILIAR,55,5939,12,12,2500,3268.47,8037.53,211,Piura,1,TECNICA
1,0,FAMILIAR,34,4782,15,12,1591.92,5784.72,0,211,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,40,3626,92,12,3114.79,19118.82,1399.28,224,Lima,0,UNIVERSITARIA
0,1,FAMILIAR,32,6731,60,12,15820,0,0,200,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,33,7339,76,12,2050,7954.77,2049.96,197,Lima,0,TECNICA
0,0,FAMILIAR,56,6396,79,12,6600,16308.33,97.64,216,Lima,1,UNIVERSITARIA
0,0,PROPIA,60,5666,19,12,3200,0,0,230,Callao,0,TECNICA
1,0,FAMILIAR,22,4021,0,12,2100,0,3428.68,209,La Libertad,4,UNIVERSITARIA
1,16,FAMILIAR,46,7551,2,12,5050,0,4451.64,200,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,35,3419,0,12,812.53,0,722.49,177,Lima,0,TECNICA
0,6,FAMILIAR,34,7400,93,12,3250,2866.58,105.2,195,Lima,1,UNIVERSITARIA
1,0,PROPIA,39,4144,0,2,2200,3500,0,194,La Libertad,1,TECNICA
1,0,FAMILIAR,39,6082,60,12,2152.97,2700,1942.21,185,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,27,5817,28,0,2300,951.5,334.09,193,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,36,5087,36,12,3500,18894.98,8.06,197,Lima,0,UNIVERSITARIA
1,2,FAMILIAR,24,3809,0,12,1078.57,0,3320.39,149,La Libertad,0,TECNICA
0,0,FAMILIAR,32,3899,26,12,1609.8,14404,1741.94,180,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,28,4325,13,12,1450,2470,401.09,177,Junin,0,TECNICA
1,0,FAMILIAR,27,3809,9,12,800,3620,679.42,169,Lima,0,TECNICA
1,0,FAMILIAR,53,4264,0,12,2684.66,6023.44,2651.22,205,Piura,1,UNIVERSITARIA
0,0,FAMILIAR,37,6943,0,12,1000,606.2,914.72,179,Piura,0,TECNICA
0,0,PROPIA,57,8616,0,12,2200,0,429.06,238,Callao,0,UNIVERSITARIA
1,25,FAMILIAR,50,6456,57,12,691.21,5671.41,0,180,Lima,2,TECNICA
0,0,PROPIA,44,9378,0,0,2000,2698.28,10326.06,204,Lima,0,UNIVERSITARIA
1,2,FAMILIAR,31,3534,0,12,900,0,2443.09,175,Lima,0,TECNICA
0,0,ALQUILADA,55,4251,0,12,2372.72,0,5841.2,197,Junin,0,TECNICA
0,0,FAMILIAR,26,4539,12,12,668.46,1990,1397.76,169,Callao,3,TECNICA
0,0,FAMILIAR,31,4174,70,12,3410,10718.5,21214.72,200,Lima,0,UNIVERSITARIA
1,21,FAMILIAR,46,4629,17,12,950,200.17,13.82,180,Lima,0,TECNICA
0,0,FAMILIAR,34,4570,60,12,6000,20417.19,4338.31,195,Lima,0,UNIVERSITARIA
0,2,PROPIA,23,3840,11,12,2245.74,5104.86,18475.97,204,Huanuco,0,TECNICA
1,0,FAMILIAR,23,4751,16,12,1500,3684.55,0,177,Lima,0,TECNICA
1,0,FAMILIAR,32,4660,10,12,2100,1179.07,1047.71,200,Pasco,0,UNIVERSITARIA
0,0,FAMILIAR,36,4660,15,0,3351.83,7737.12,0,182,Piura,0,UNIVERSITARIA
0,0,FAMILIAR,34,5725,0,12,2800,4004.44,0,197,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,40,5603,15,0,3785,16864.03,0,204,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,37,4995,7,12,2250,4402.14,5386.73,195,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,49,5474,34,12,1343.57,11500,382.26,178,La Libertad,1,SECUNDARIA
0,0,FAMILIAR,49,6913,98,12,2300,21627.61,1299.37,212,Callao,0,UNIVERSITARIA
1,0,PROPIA,53,4417,12,12,3085,2400.67,7871.47,217,Piura,0,UNIVERSITARIA
1,1,PROPIA,42,8282,0,9,7394,0,0,217,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,28,4964,0,1,7000,679,28117.16,146,Lambayeque,0,SECUNDARIA
1,24,FAMILIAR,42,5360,45,12,1651.58,3510,4969.52,205,Lambayeque,0,UNIVERSITARIA
1,0,FAMILIAR,27,4574,17,12,965.58,2805,6.13,169,Callao,0,TECNICA
0,0,PROPIA,31,4052,51,12,7189,45488,7437.5,238,Lima,1,UNIVERSITARIA
1,21,FAMILIAR,26,4995,34,0,6600,22052.08,5556.17,185,Lima,1,SIN EDUCACION
1,1,PROPIA,22,5244,0,12,1007.89,0,3620.99,175,Callao,3,TECNICA
1,4,FAMILIAR,35,8313,0,12,670.17,0,3381.9,177,Piura,0,TECNICA
1,0,FAMILIAR,76,6456,90,12,30000,58083.42,19548.24,225,Lima,0,SIN EDUCACION
1,5,FAMILIAR,36,4629,31,4,8000,35250,57094.38,202,Piura,1,UNIVERSITARIA
1,0,FAMILIAR,29,4448,15,12,4000,9878,3819.16,207,Ancash,0,UNIVERSITARIA
1,0,FAMILIAR,60,6456,47,12,30000,71563.76,13734.46,211,Lima,0,SIN EDUCACION
1,0,FAMILIAR,51,5574,0,12,1028.63,0,4849.98,180,La Libertad,0,TECNICA
1,2,FAMILIAR,32,3899,0,0,1500,1900,6782.33,157,Lima,0,TECNICA
1,53,FAMILIAR,41,3476,32,10,1354.82,800,348.55,180,Arequipa,2,TECNICA
1,0,FAMILIAR,53,3626,0,11,1439,18027.2,21677.8,200,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,27,5117,12,12,2868.18,4812.86,1538.35,208,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,49,10108,8,12,4400,207.96,1398.16,195,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,24,4264,16,12,2800,4600,6195.27,181,Arequipa,0,UNIVERSITARIA
0,1,FAMILIAR,31,4843,10,12,1350,0,1770.29,175,Lima,0,TECNICA
1,1,FAMILIAR,22,3960,0,12,1056.31,900,4388.17,154,Lima,0,TECNICA
1,28,PROPIA,41,3687,17,4,14500,33704.03,30779.43,224,Cajamarca,1,UNIVERSITARIA
1,20,PROPIA,52,5605,0,12,2500,4983.51,0,216,Lima,1,TECNICA
1,2,FAMILIAR,32,5737,65,12,2133.35,1400,8891.26,180,Lima,1,TECNICA
1,38,FAMILIAR,31,5878,39,0,5200,740.13,600.18,175,Apurimac,2,UNIVERSITARIA
1,0,FAMILIAR,47,4052,104,12,4750,9000,6001.54,205,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,31,5513,37,8,8300,25680.89,1071.13,195,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,65,4721,17,12,11600,121543.4,30407.65,214,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,21,3443,10,10,2100,2450.61,965.42,190,Lima,1,UNIVERSITARIA
0,0,FAMILIAR,30,3779,50,12,2090,9320,57.18,207,La Libertad,0,UNIVERSITARIA
1,0,FAMILIAR,28,5635,33,12,1200,7039.98,2709.28,188,Lima,1,UNIVERSITARIA
1,19,FAMILIAR,42,11114,21,12,2300,0,0,195,Junin,1,TECNICA
1,0,FAMILIAR,26,4964,48,12,2300,1340.63,0,206,Lima,0,UNIVERSITARIA
1,0,PROPIA,44,4660,41,12,2000,647.12,3462.59,212,Lima,2,UNIVERSITARIA
1,24,FAMILIAR,33,5909,48,12,2300,9913.57,554.09,192,Lima,1,TECNICA
1,0,FAMILIAR,42,4174,0,2,5200,0,7022.24,198,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,27,5056,0,12,3914,1891.29,0,196,Lima,1,TECNICA
0,0,FAMILIAR,47,4281,0,12,1280,10088,1630.56,160,Lima,1,TECNICA
0,7,FAMILIAR,35,5056,60,12,3600,4883.28,2292.39,188,Junin,1,UNIVERSITARIA
1,0,FAMILIAR,30,4417,0,11,4800,0,0,182,La Libertad,0,TECNICA
1,0,PROPIA,34,4233,0,12,1800,0,7425.85,194,San Martin,0,TECNICA
1,0,PROPIA,23,3595,0,12,1201.6,0,6962.45,175,Lima,0,TECNICA
1,0,FAMILIAR,30,4874,89,9,12876,91172.22,57094.38,193,Lima,0,UNIVERSITARIA
1,0,PROPIA,42,4874,0,12,2402.8,1506.97,2890.07,201,Piura,0,UNIVERSITARIA
0,0,PROPIA,42,4751,121,12,23000,121543.4,57094.38,238,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,30,4874,0,6,3500,4118.81,8807.36,217,Lima,2,UNIVERSITARIA
0,2,FAMILIAR,49,3707,0,12,3152.38,0,3762.38,185,Lima,0,TECNICA
1,0,FAMILIAR,45,4660,18,12,1050,845.72,498.22,173,Loreto,1,TECNICA
1,21,FAMILIAR,42,10748,86,0,4406,24750,1368.35,173,Ancash,0,UNIVERSITARIA
0,12,FAMILIAR,26,4417,0,12,1092.33,0,2975.8,169,Arequipa,1,TECNICA
1,25,FAMILIAR,25,5209,12,12,700,1383.37,28.46,147,Piura,0,TECNICA
0,0,PROPIA,28,4233,20,12,2600,7395,230.5,206,La Libertad,0,UNIVERSITARIA
1,0,FAMILIAR,25,3809,0,12,930,0,2261.63,169,San Martin,0,TECNICA
1,0,FAMILIAR,40,5056,0,12,13500,1235.39,0,218,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,32,5327,0,2,1300,1785.75,1824.56,182,Lima,1,UNIVERSITARIA
1,8,FAMILIAR,43,5329,17,8,1400,1447.02,481.98,182,Loreto,0,TECNICA
0,0,PROPIA,46,4629,25,12,2874.88,11680,29.69,228,Arequipa,1,TECNICA
1,0,PROPIA,30,5635,0,12,1650,1381.77,0,199,Lima,1,TECNICA
0,0,FAMILIAR,48,6731,87,12,3800,16699.83,0.54,200,Lima,0,UNIVERSITARIA
0,0,PROPIA,49,3868,0,12,2000,1400,0,226,Lima,1,UNIVERSITARIA
0,0,FAMILIAR,39,3656,7,12,1070.83,500,3737.65,177,Lima,0,TECNICA
1,5,FAMILIAR,54,10049,107,12,15000,121543.4,9280.66,180,Lima,3,UNIVERSITARIA
1,2,FAMILIAR,30,4535,0,12,790,0,1949.19,213,Lima,0,TECNICA
0,0,PROPIA,50,6121,79,12,30000,20000,6234.3,224,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,41,4083,0,12,2220,3885,5287.43,197,Cajamarca,1,TECNICA
